day,open,high,low,close,volume
2023-08-02 13:15:00,3969.749,3970.375,3968.340,3968.340,36319200
2023-08-02 13:16:00,3968.466,3968.466,3966.326,3966.810,31402600
2023-08-02 13:17:00,3966.477,3966.477,3965.660,3965.950,27590000
2023-08-02 13:18:00,3965.667,3966.023,3965.643,3965.800,26855200
2023-08-02 13:19:00,3965.822,3966.426,3965.806,3965.958,28142100
2023-08-02 13:20:00,3965.878,3966.138,3964.226,3964.226,34594300
2023-08-02 13:21:00,3964.437,3964.582,3963.425,3963.425,32845700
2023-08-02 13:22:00,3963.670,3963.725,3962.865,3963.301,27733300
2023-08-02 13:23:00,3963.441,3963.441,3962.724,3962.752,26005000
2023-08-02 13:24:00,3962.729,3962.840,3961.818,3962.051,31849200
2023-08-02 13:25:00,3961.963,3962.374,3961.827,3962.287,35324800
2023-08-02 13:26:00,3962.117,3963.816,3962.117,3963.816,34035400
2023-08-02 13:27:00,3963.857,3966.670,3963.857,3966.578,33610700
2023-08-02 13:28:00,3966.822,3966.822,3965.312,3965.312,31520800
2023-08-02 13:29:00,3965.168,3965.307,3964.666,3965.010,28930400
2023-08-02 13:30:00,3964.836,3965.819,3964.309,3965.643,24889200
2023-08-02 13:31:00,3965.929,3965.929,3963.612,3963.612,35332800
2023-08-02 13:32:00,3963.722,3963.751,3962.356,3962.356,31070000
2023-08-02 13:33:00,3962.337,3962.377,3961.719,3961.719,32732300
2023-08-02 13:34:00,3961.872,3962.074,3960.170,3960.443,52969400
2023-08-02 13:35:00,3961.199,3961.795,3961.092,3961.194,31555000
2023-08-02 13:36:00,3961.172,3962.800,3961.160,3962.365,41490800
2023-08-02 13:37:00,3962.412,3965.682,3962.412,3965.682,40463300
2023-08-02 13:38:00,3965.630,3969.583,3965.571,3969.200,67584000
2023-08-02 13:39:00,3969.013,3972.421,3969.013,3972.293,50483200
2023-08-02 13:40:00,3972.290,3973.987,3971.502,3973.987,46568700
2023-08-02 13:41:00,3973.513,3976.392,3972.715,3975.213,89956800
2023-08-02 13:42:00,3975.122,3976.228,3974.862,3975.562,49494100
2023-08-02 13:43:00,3975.540,3975.540,3973.292,3973.742,56223800
2023-08-02 13:44:00,3973.559,3973.829,3971.548,3971.590,35907500
2023-08-02 13:45:00,3971.802,3973.413,3971.553,3973.413,33418300
2023-08-02 13:46:00,3973.851,3976.833,3973.851,3976.385,54230400
2023-08-02 13:47:00,3976.455,3976.455,3974.135,3974.135,43042700
2023-08-02 13:48:00,3974.119,3974.276,3972.884,3972.884,29665900
2023-08-02 13:49:00,3972.854,3974.068,3972.559,3973.598,32237100
2023-08-02 13:50:00,3973.863,3973.950,3971.683,3971.733,35941500
2023-08-02 13:51:00,3971.397,3971.643,3969.786,3970.198,37179000
2023-08-02 13:52:00,3969.886,3970.528,3969.857,3970.110,27904200
2023-08-02 13:53:00,3970.048,3970.204,3969.640,3970.204,28835500
2023-08-02 13:54:00,3970.115,3970.115,3969.283,3969.941,27051600
2023-08-02 13:55:00,3969.906,3969.906,3968.129,3968.233,27797200
2023-08-02 13:56:00,3968.166,3968.314,3967.270,3967.270,30183000
2023-08-02 13:57:00,3967.353,3967.576,3966.340,3966.340,44310500
2023-08-02 13:58:00,3966.630,3966.724,3965.814,3965.993,32657900
2023-08-02 13:59:00,3965.895,3967.082,3965.730,3966.771,26860900
2023-08-02 14:00:00,3966.691,3967.535,3966.691,3967.521,36043000
2023-08-02 14:01:00,3967.541,3967.660,3967.180,3967.586,36100600
2023-08-02 14:02:00,3967.373,3968.162,3967.373,3967.724,24680600
2023-08-02 14:03:00,3967.579,3967.831,3965.268,3965.296,46079800
2023-08-02 14:04:00,3965.247,3965.247,3964.793,3964.957,34068900
2023-08-02 14:05:00,3964.854,3968.207,3964.854,3967.806,33992500
2023-08-02 14:06:00,3967.881,3968.050,3967.574,3967.932,28369900
2023-08-02 14:07:00,3967.725,3968.190,3966.855,3967.344,23966400
2023-08-02 14:08:00,3968.408,3972.863,3968.408,3972.863,48045000
2023-08-02 14:09:00,3972.529,3973.070,3970.826,3970.826,27141000
2023-08-02 14:10:00,3970.633,3970.669,3969.880,3969.880,24988900
2023-08-02 14:11:00,3969.878,3969.878,3967.170,3967.170,35206700
2023-08-02 14:12:00,3967.253,3968.019,3967.234,3967.345,33949100
2023-08-02 14:13:00,3967.399,3967.722,3966.969,3967.340,30416500
2023-08-02 14:14:00,3967.043,3968.146,3966.804,3967.425,26902700
2023-08-02 14:15:00,3967.635,3967.635,3966.367,3966.367,29428500
2023-08-02 14:16:00,3966.424,3966.514,3965.128,3965.186,56786800
2023-08-02 14:17:00,3964.998,3965.431,3964.473,3965.297,38870700
2023-08-02 14:18:00,3965.327,3965.818,3964.469,3964.760,33010200
2023-08-02 14:19:00,3964.995,3965.070,3963.592,3964.355,33310300
2023-08-02 14:20:00,3964.084,3964.084,3962.691,3962.902,47195400
2023-08-02 14:21:00,3962.810,3962.810,3961.882,3962.156,40238900
2023-08-02 14:22:00,3961.806,3962.297,3961.679,3961.679,57204700
2023-08-02 14:23:00,3961.838,3961.838,3959.345,3959.494,68923300
2023-08-02 14:24:00,3959.368,3959.706,3958.555,3958.710,46256300
2023-08-02 14:25:00,3958.639,3959.217,3958.513,3959.163,51097200
2023-08-02 14:26:00,3959.305,3960.937,3959.222,3960.910,40103100
2023-08-02 14:27:00,3960.904,3961.485,3960.685,3961.029,37875000
2023-08-02 14:28:00,3960.987,3961.384,3960.728,3960.804,36107600
2023-08-02 14:29:00,3960.753,3960.980,3960.196,3960.618,39279900
2023-08-02 14:30:00,3960.476,3961.260,3960.063,3960.858,32648100
2023-08-02 14:31:00,3960.725,3963.039,3960.635,3962.429,47484500
2023-08-02 14:32:00,3963.038,3963.038,3961.935,3961.957,44085300
2023-08-02 14:33:00,3961.779,3964.816,3961.779,3964.639,59065200
2023-08-02 14:34:00,3964.915,3965.254,3963.793,3963.946,52202100
2023-08-02 14:35:00,3963.915,3965.553,3963.840,3965.501,34839300
2023-08-02 14:36:00,3965.492,3966.889,3965.492,3966.561,41110100
2023-08-02 14:37:00,3966.778,3966.778,3964.802,3964.963,39438900
2023-08-02 14:38:00,3964.952,3966.452,3964.952,3965.771,35355500
2023-08-02 14:39:00,3965.574,3965.630,3964.563,3964.973,37684700
2023-08-02 14:40:00,3965.198,3965.198,3964.213,3964.213,42576400
2023-08-02 14:41:00,3964.238,3964.830,3963.781,3964.066,49333500
2023-08-02 14:42:00,3964.093,3964.277,3963.683,3963.850,43670700
2023-08-02 14:43:00,3964.056,3964.653,3963.939,3964.550,40484300
2023-08-02 14:44:00,3964.833,3964.833,3964.014,3964.075,36727700
2023-08-02 14:45:00,3964.362,3965.652,3964.102,3965.652,42413700
2023-08-02 14:46:00,3965.593,3967.356,3965.593,3966.125,57716100
2023-08-02 14:47:00,3965.589,3967.410,3965.589,3967.410,47280400
2023-08-02 14:48:00,3967.689,3967.689,3966.135,3966.135,50384300
2023-08-02 14:49:00,3966.167,3967.448,3966.167,3967.376,42718400
2023-08-02 14:50:00,3967.306,3968.061,3966.982,3967.965,50517800
2023-08-02 14:51:00,3967.895,3967.895,3966.650,3966.805,46647300
2023-08-02 14:52:00,3966.984,3967.199,3966.722,3967.082,51148500
2023-08-02 14:53:00,3967.172,3968.384,3967.052,3968.384,48030300
2023-08-02 14:54:00,3968.175,3968.840,3967.863,3968.840,53588900
2023-08-02 14:55:00,3968.756,3969.284,3968.211,3968.859,64921600
2023-08-02 14:56:00,3969.056,3969.429,3968.618,3969.149,69780100
2023-08-02 14:57:00,3969.148,3969.741,3969.054,3969.144,70321600
2023-08-02 14:58:00,3969.373,3969.373,3969.217,3969.296,4043400
2023-08-02 15:00:00,3969.450,3969.895,3969.450,3969.895,125839300
2023-08-03 09:31:00,3962.130,3972.268,3962.130,3967.733,398806400
2023-08-03 09:32:00,3968.665,3970.072,3966.779,3968.429,163699500
2023-08-03 09:33:00,3968.041,3969.334,3966.050,3969.060,142688800
2023-08-03 09:34:00,3969.040,3969.730,3968.924,3968.938,119492100
2023-08-03 09:35:00,3968.886,3968.886,3966.423,3967.078,138589500
2023-08-03 09:36:00,3967.179,3967.837,3965.254,3965.431,131291600
2023-08-03 09:37:00,3965.417,3965.916,3964.013,3964.013,115792800
2023-08-03 09:38:00,3963.945,3964.961,3962.441,3962.441,119802300
2023-08-03 09:39:00,3962.525,3964.353,3962.261,3963.691,128176600
2023-08-03 09:40:00,3964.623,3967.984,3964.213,3967.822,121866500
2023-08-03 09:41:00,3968.304,3969.543,3967.644,3968.735,114266700
2023-08-03 09:42:00,3968.313,3969.833,3968.095,3969.833,88580300
2023-08-03 09:43:00,3969.848,3972.304,3969.744,3971.851,77342900
2023-08-03 09:44:00,3971.853,3975.824,3971.853,3975.356,92270100
2023-08-03 09:45:00,3975.458,3975.674,3974.568,3974.684,73289300
2023-08-03 09:46:00,3974.398,3977.719,3974.190,3977.345,84827500
2023-08-03 09:47:00,3977.988,3978.861,3977.921,3978.704,72119400
2023-08-03 09:48:00,3978.886,3983.394,3978.886,3983.297,90016200
2023-08-03 09:49:00,3983.693,3984.210,3982.783,3984.210,88411900
2023-08-03 09:50:00,3983.910,3984.261,3982.664,3982.681,70433000
2023-08-03 09:51:00,3982.921,3982.921,3979.321,3979.496,89633100
2023-08-03 09:52:00,3979.278,3979.843,3978.532,3979.616,63306900
2023-08-03 09:53:00,3979.536,3979.989,3978.608,3978.608,53266100
2023-08-03 09:54:00,3978.344,3978.344,3974.870,3975.165,56025100
2023-08-03 09:55:00,3974.831,3975.422,3974.754,3974.810,67782200
2023-08-03 09:56:00,3975.130,3975.331,3973.277,3973.763,50459500
2023-08-03 09:57:00,3973.458,3974.399,3973.458,3973.775,51236200
2023-08-03 09:58:00,3973.698,3975.500,3973.698,3975.030,61695700
2023-08-03 09:59:00,3974.865,3975.151,3974.432,3974.432,60694800
2023-08-03 10:00:00,3974.655,3974.655,3972.015,3972.015,46936300
2023-08-03 10:01:00,3971.917,3972.094,3970.578,3970.578,78026400
2023-08-03 10:02:00,3970.145,3970.315,3969.744,3969.744,45161200
2023-08-03 10:03:00,3969.662,3969.662,3967.106,3967.416,52118000
2023-08-03 10:04:00,3967.004,3968.834,3966.999,3968.834,55658100
2023-08-03 10:05:00,3968.800,3970.722,3968.800,3970.604,55194800
2023-08-03 10:06:00,3970.284,3970.711,3968.663,3968.693,49527700
2023-08-03 10:07:00,3968.789,3969.782,3968.789,3969.526,38687300
2023-08-03 10:08:00,3969.721,3969.721,3967.891,3967.891,50088500
2023-08-03 10:09:00,3967.750,3968.395,3967.300,3967.951,54601800
2023-08-03 10:10:00,3967.880,3967.945,3965.007,3965.007,60471700
2023-08-03 10:11:00,3964.650,3964.909,3963.829,3963.829,45602000
2023-08-03 10:12:00,3963.746,3965.453,3963.515,3964.855,45667600
2023-08-03 10:13:00,3964.744,3965.798,3964.659,3964.820,47966500
2023-08-03 10:14:00,3965.052,3965.454,3964.518,3965.454,40280500
2023-08-03 10:15:00,3965.303,3966.249,3965.303,3965.998,41847700
2023-08-03 10:16:00,3966.042,3966.179,3964.598,3965.594,47234700
2023-08-03 10:17:00,3965.689,3965.689,3964.648,3964.648,39430000
2023-08-03 10:18:00,3964.477,3968.113,3964.477,3968.081,50926000
2023-08-03 10:19:00,3968.052,3969.937,3968.052,3969.619,41531600
2023-08-03 10:20:00,3969.526,3969.770,3968.611,3968.719,35274200
2023-08-03 10:21:00,3968.667,3970.059,3967.974,3969.708,54079600
2023-08-03 10:22:00,3970.084,3972.116,3969.633,3972.116,51130500
2023-08-03 10:23:00,3972.274,3973.466,3972.274,3972.553,52374900
2023-08-03 10:24:00,3972.401,3973.027,3972.401,3972.849,40800400
2023-08-03 10:25:00,3972.579,3973.886,3972.579,3973.171,51085500
2023-08-03 10:26:00,3973.238,3973.480,3971.687,3971.687,39985100
2023-08-03 10:27:00,3972.544,3972.687,3971.829,3972.596,34356100
2023-08-03 10:28:00,3973.012,3973.271,3972.651,3973.271,42653000
2023-08-03 10:29:00,3973.463,3973.746,3971.575,3971.575,47679600
2023-08-03 10:30:00,3971.677,3973.641,3971.351,3973.641,37744400
2023-08-03 10:31:00,3974.607,3976.745,3974.528,3976.279,71297600
2023-08-03 10:32:00,3976.260,3976.363,3974.496,3974.588,52634100
2023-08-03 10:33:00,3974.568,3975.135,3973.135,3973.135,45959100
2023-08-03 10:34:00,3973.535,3973.535,3971.096,3971.096,41573100
2023-08-03 10:35:00,3971.115,3971.115,3968.763,3968.763,43384500
2023-08-03 10:36:00,3968.700,3968.843,3968.003,3968.383,33394600
2023-08-03 10:37:00,3968.245,3968.245,3967.093,3967.195,45607200
2023-08-03 10:38:00,3967.083,3967.472,3966.767,3966.847,39426500
2023-08-03 10:39:00,3966.818,3966.818,3965.136,3965.482,41843700
2023-08-03 10:40:00,3965.353,3965.662,3965.083,3965.390,26522400
2023-08-03 10:41:00,3965.384,3965.742,3965.191,3965.568,39380000
2023-08-03 10:42:00,3965.941,3967.312,3965.941,3966.697,30402700
2023-08-03 10:43:00,3967.023,3969.462,3967.023,3969.215,46499400
2023-08-03 10:44:00,3968.975,3969.305,3968.315,3968.529,26959300
2023-08-03 10:45:00,3968.480,3968.928,3967.617,3967.897,30867200
2023-08-03 10:46:00,3967.911,3970.965,3967.758,3970.486,35689800
2023-08-03 10:47:00,3970.749,3970.749,3969.837,3969.945,23170400
2023-08-03 10:48:00,3970.079,3970.670,3969.851,3970.670,26761900
2023-08-03 10:49:00,3970.737,3970.737,3968.603,3968.603,28342500
2023-08-03 10:50:00,3968.419,3968.425,3967.627,3968.130,30886900
2023-08-03 10:51:00,3968.186,3968.186,3966.914,3966.914,30150200
2023-08-03 10:52:00,3966.597,3967.285,3965.802,3966.867,32361100
2023-08-03 10:53:00,3966.835,3968.010,3966.630,3967.579,32715000
2023-08-03 10:54:00,3967.277,3968.452,3966.587,3968.366,29816300
2023-08-03 10:55:00,3968.436,3970.679,3968.422,3970.679,39739400
2023-08-03 10:56:00,3970.369,3970.611,3968.827,3968.920,23481800
2023-08-03 10:57:00,3969.122,3969.122,3966.715,3966.715,29670100
2023-08-03 10:58:00,3966.681,3966.870,3965.275,3965.275,28527300
2023-08-03 10:59:00,3965.310,3966.829,3964.846,3965.874,25402600
2023-08-03 11:00:00,3965.673,3968.296,3965.425,3968.296,27496000
2023-08-03 11:01:00,3968.324,3968.324,3965.644,3965.832,24608900
2023-08-03 11:02:00,3965.804,3966.079,3964.752,3964.842,22265700
2023-08-03 11:03:00,3964.868,3964.868,3962.905,3963.135,35569400
2023-08-03 11:04:00,3963.418,3965.543,3963.299,3964.413,36956700
2023-08-03 11:05:00,3964.499,3964.499,3963.519,3963.705,26040300
2023-08-03 11:06:00,3963.663,3963.854,3962.716,3962.716,27684900
2023-08-03 11:07:00,3963.077,3965.249,3962.174,3965.249,37460900
2023-08-03 11:08:00,3964.931,3965.280,3964.037,3964.037,20022400
2023-08-03 11:09:00,3964.158,3967.690,3963.966,3967.690,33037800
2023-08-03 11:10:00,3967.394,3968.398,3966.985,3968.398,19146900
2023-08-03 11:11:00,3968.510,3968.645,3967.054,3967.054,22458400
2023-08-03 11:12:00,3967.206,3968.186,3966.339,3968.186,20835300
2023-08-03 11:13:00,3968.825,3968.894,3968.172,3968.195,26719600
2023-08-03 11:14:00,3968.319,3970.464,3968.269,3970.241,21950500
2023-08-03 11:15:00,3969.905,3971.660,3969.720,3971.272,28890000
2023-08-03 11:16:00,3971.122,3971.563,3970.209,3970.980,22004900
2023-08-03 11:17:00,3970.820,3970.820,3969.319,3969.319,20113800
2023-08-03 11:18:00,3969.127,3969.416,3967.664,3967.845,18050100
2023-08-03 11:19:00,3967.714,3968.723,3967.150,3968.010,19832400
2023-08-03 11:20:00,3967.882,3969.495,3967.882,3968.641,26123600
2023-08-03 11:21:00,3968.878,3969.621,3967.981,3969.621,22976800
2023-08-03 11:22:00,3969.822,3970.648,3969.017,3969.017,24990200
2023-08-03 11:23:00,3968.968,3970.917,3968.927,3970.042,22609500
2023-08-03 11:24:00,3970.414,3970.456,3969.496,3969.696,21422200
2023-08-03 11:25:00,3969.540,3972.082,3969.540,3972.082,21338500
2023-08-03 11:26:00,3972.244,3972.931,3972.180,3972.180,36869100
2023-08-03 11:27:00,3972.074,3972.074,3970.009,3970.009,22457600
2023-08-03 11:28:00,3969.929,3970.479,3969.283,3969.467,20761900
2023-08-03 11:29:00,3969.486,3969.900,3969.155,3969.488,19199600
2023-08-03 11:30:00,3969.185,3969.451,3968.971,3969.142,23566600
2023-08-03 13:01:00,3969.098,3970.169,3968.345,3968.825,81987100
2023-08-03 13:02:00,3968.789,3972.166,3968.789,3971.996,37376300
2023-08-03 13:03:00,3972.499,3977.909,3972.499,3977.909,90637800
2023-08-03 13:04:00,3978.613,3979.420,3977.874,3977.874,54695100
2023-08-03 13:05:00,3977.586,3978.088,3977.508,3977.903,25494100
2023-08-03 13:06:00,3977.808,3978.197,3976.684,3977.371,32559200
2023-08-03 13:07:00,3977.255,3977.255,3974.400,3974.400,28300600
2023-08-03 13:08:00,3974.299,3975.467,3974.299,3975.097,21770000
2023-08-03 13:09:00,3975.076,3975.855,3974.881,3975.855,29637700
2023-08-03 13:10:00,3975.809,3976.467,3975.670,3976.448,28867200
2023-08-03 13:11:00,3976.569,3978.266,3976.495,3978.266,62011400
2023-08-03 13:12:00,3978.390,3982.155,3978.390,3982.155,90556500
2023-08-03 13:13:00,3982.057,3984.954,3982.057,3984.607,90926200
2023-08-03 13:14:00,3984.359,3986.171,3984.318,3986.171,57606900
2023-08-03 13:15:00,3985.927,3990.056,3985.927,3990.056,83003800
2023-08-03 13:16:00,3990.252,3990.272,3988.204,3988.358,67885200
2023-08-03 13:17:00,3988.406,3989.477,3988.378,3989.354,46797900
2023-08-03 13:18:00,3989.538,3993.385,3989.538,3993.297,72924200
2023-08-03 13:19:00,3993.521,3994.703,3993.417,3994.563,64980200
2023-08-03 13:20:00,3994.671,3995.745,3994.671,3995.090,64124100
2023-08-03 13:21:00,3994.896,3994.969,3990.573,3990.573,72386400
2023-08-03 13:22:00,3990.764,3996.254,3990.764,3996.254,64522400
2023-08-03 13:23:00,3996.445,3998.216,3996.445,3998.216,88641900
2023-08-03 13:24:00,3998.169,3999.696,3998.169,3999.319,93246600
2023-08-03 13:25:00,3999.340,3999.880,3997.533,3997.575,80675700
2023-08-03 13:26:00,3997.749,3997.944,3996.635,3997.120,61873400
2023-08-03 13:27:00,3997.050,3997.050,3995.510,3995.510,64411300
2023-08-03 13:28:00,3995.800,3996.521,3995.410,3995.410,73249700
2023-08-03 13:29:00,3995.229,3995.722,3992.885,3992.885,63317000
2023-08-03 13:30:00,3992.802,3992.984,3991.827,3992.984,49274100
2023-08-03 13:31:00,3993.332,3993.841,3992.200,3993.841,54402400
2023-08-03 13:32:00,3993.895,3996.274,3993.574,3996.274,67574600
2023-08-03 13:33:00,3996.367,3997.870,3996.323,3997.382,63779700
2023-08-03 13:34:00,3997.496,3997.726,3995.003,3995.693,59106700
2023-08-03 13:35:00,3995.851,3996.361,3995.843,3995.971,50800000
2023-08-03 13:36:00,3996.302,3999.840,3996.193,3999.840,109354400
2023-08-03 13:37:00,3999.936,4001.786,3999.936,4001.786,99017000
2023-08-03 13:38:00,4001.806,4002.868,4001.632,4002.624,105894500
2023-08-03 13:39:00,4002.693,4002.988,3999.034,3999.034,76551800
2023-08-03 13:40:00,3998.963,3999.110,3998.155,3998.733,58291200
2023-08-03 13:41:00,3998.497,3999.213,3997.405,3997.405,52176800
2023-08-03 13:42:00,3996.754,3998.448,3996.754,3997.818,45429900
2023-08-03 13:43:00,3997.913,3999.029,3997.913,3998.664,45831100
2023-08-03 13:44:00,3998.890,3999.311,3998.537,3998.855,48371100
2023-08-03 13:45:00,3998.598,3998.898,3998.192,3998.857,49179300
2023-08-03 13:46:00,3998.978,4000.065,3998.948,3999.861,57796100
2023-08-03 13:47:00,3999.244,3999.648,3996.077,3996.077,72761300
2023-08-03 13:48:00,3996.115,3996.115,3994.105,3995.137,57362400
2023-08-03 13:49:00,3995.030,3996.640,3994.922,3996.516,48325000
2023-08-03 13:50:00,3996.566,3998.415,3996.566,3998.384,48369100
2023-08-03 13:51:00,3998.562,4001.300,3998.562,4001.300,108408000
2023-08-03 13:52:00,4001.266,4001.818,4000.845,4000.963,76119500
2023-08-03 13:53:00,4001.008,4001.216,4000.730,4000.747,55154600
2023-08-03 13:54:00,4001.034,4001.278,4000.750,4000.919,48634100
2023-08-03 13:55:00,4001.202,4002.276,4001.202,4002.276,61546000
2023-08-03 13:56:00,4002.000,4002.161,3999.171,3999.171,66185100
2023-08-03 13:57:00,3999.192,3999.192,3998.407,3999.097,45288900
2023-08-03 13:58:00,3999.164,4000.394,3999.164,4000.215,40477500
2023-08-03 13:59:00,4000.137,4000.834,4000.137,4000.713,56658600
2023-08-03 14:00:00,4000.806,4000.806,3998.564,3998.821,52090900
2023-08-03 14:01:00,3998.852,3998.973,3995.921,3995.921,72106200
2023-08-03 14:02:00,3996.082,3996.936,3995.699,3996.936,47333700
2023-08-03 14:03:00,3996.771,3998.078,3996.771,3997.566,65209300
2023-08-03 14:04:00,3997.572,3997.572,3995.412,3995.412,48018600
2023-08-03 14:05:00,3995.476,3995.476,3990.907,3990.907,69655600
2023-08-03 14:06:00,3991.128,3991.650,3990.836,3990.836,42477600
2023-08-03 14:07:00,3991.130,3991.405,3990.529,3990.854,41125000
2023-08-03 14:08:00,3990.890,3991.157,3990.633,3991.157,34150600
2023-08-03 14:09:00,3991.260,3992.418,3991.225,3992.315,35264000
2023-08-03 14:10:00,3992.247,3992.710,3992.024,3992.187,32457600
2023-08-03 14:11:00,3992.403,3993.200,3992.316,3992.892,36892600
2023-08-03 14:12:00,3993.045,3994.017,3993.045,3994.003,32911000
2023-08-03 14:13:00,3994.189,3994.755,3994.054,3994.352,32470100
2023-08-03 14:14:00,3994.632,3994.774,3992.331,3992.742,35992000
2023-08-03 14:15:00,3993.098,3993.777,3993.009,3993.777,33188400
2023-08-03 14:16:00,3993.572,3994.385,3993.519,3994.082,35737500
2023-08-03 14:17:00,3994.067,3995.642,3994.027,3995.489,32866600
2023-08-03 14:18:00,3995.541,3996.107,3995.495,3995.882,37286900
2023-08-03 14:19:00,3996.019,3996.807,3996.019,3996.807,39332200
2023-08-03 14:20:00,3996.705,3997.261,3996.704,3997.169,41183800
2023-08-03 14:21:00,3997.021,3998.329,3997.021,3998.315,42583000
2023-08-03 14:22:00,3998.222,3998.446,3996.500,3996.500,43527800
2023-08-03 14:23:00,3996.421,3996.682,3995.275,3995.300,42826000
2023-08-03 14:24:00,3995.364,3995.483,3994.901,3994.988,32961800
2023-08-03 14:25:00,3995.146,3995.146,3994.460,3994.699,37813700
2023-08-03 14:26:00,3994.378,3995.013,3993.913,3994.937,37145400
2023-08-03 14:27:00,3994.867,3994.925,3994.322,3994.822,33012100
2023-08-03 14:28:00,3994.690,3994.999,3994.570,3994.964,29733600
2023-08-03 14:29:00,3994.898,3995.480,3994.898,3995.327,44630200
2023-08-03 14:30:00,3995.538,3996.818,3995.515,3996.818,41503800
2023-08-03 14:31:00,3996.701,3996.716,3995.743,3995.760,50557400
2023-08-03 14:32:00,3995.623,3995.704,3994.890,3994.891,40019800
2023-08-03 14:33:00,3995.123,3995.421,3994.829,3995.392,38362800
2023-08-03 14:34:00,3995.462,3995.973,3995.126,3995.970,37809600
2023-08-03 14:35:00,3996.146,3998.138,3996.093,3998.138,65084600
2023-08-03 14:36:00,3997.965,3998.068,3997.355,3997.794,48494300
2023-08-03 14:37:00,3997.646,3997.811,3997.430,3997.811,40681200
2023-08-03 14:38:00,3997.690,3998.334,3997.211,3998.115,39863800
2023-08-03 14:39:00,3998.125,3998.342,3997.970,3998.215,35530800
2023-08-03 14:40:00,3998.033,3999.267,3998.033,3999.267,42660500
2023-08-03 14:41:00,3999.098,4000.820,3999.012,4000.777,55540600
2023-08-03 14:42:00,4000.758,4000.941,4000.169,4000.443,56817400
2023-08-03 14:43:00,4000.594,4001.028,4000.269,4000.269,56087700
2023-08-03 14:44:00,4000.386,4000.673,3999.823,3999.920,43503300
2023-08-03 14:45:00,3999.857,3999.909,3998.862,3998.862,49706800
2023-08-03 14:46:00,3999.022,4000.212,3998.649,3999.982,66225100
2023-08-03 14:47:00,4000.011,4000.544,3999.828,4000.367,51715500
2023-08-03 14:48:00,4000.546,4000.916,4000.134,4000.819,48360200
2023-08-03 14:49:00,4000.761,4001.899,4000.761,4001.612,59328600
2023-08-03 14:50:00,4001.732,4002.562,4001.732,4002.534,57140100
2023-08-03 14:51:00,4002.466,4002.466,4001.362,4001.761,58351900
2023-08-03 14:52:00,4001.610,4001.844,4001.167,4001.823,59190200
2023-08-03 14:53:00,4001.622,4002.950,4001.502,4002.586,57577900
2023-08-03 14:54:00,4002.343,4003.215,4002.235,4003.215,68416300
2023-08-03 14:55:00,4003.112,4003.862,4002.881,4003.634,84337500
2023-08-03 14:56:00,4004.019,4004.313,4003.316,4003.838,95177700
2023-08-03 14:57:00,4003.742,4004.297,4003.637,4004.076,103358800
2023-08-03 14:58:00,4004.394,4004.590,4004.394,4004.590,5689800
2023-08-03 15:00:00,4004.802,4005.000,4004.802,4004.984,162004400
2023-08-04 09:31:00,4033.724,4052.562,4033.724,4052.448,828875700
2023-08-04 09:32:00,4051.518,4052.050,4043.390,4043.680,381248800
2023-08-04 09:33:00,4043.959,4044.961,4042.639,4042.639,257141600
2023-08-04 09:34:00,4043.402,4044.893,4040.563,4040.711,234239800
2023-08-04 09:35:00,4040.568,4043.839,4040.147,4043.839,209525800
2023-08-04 09:36:00,4043.847,4049.768,4043.847,4049.768,215240100
2023-08-04 09:37:00,4049.993,4056.443,4049.993,4056.295,225351500
2023-08-04 09:38:00,4056.163,4056.163,4048.907,4048.907,208855700
2023-08-04 09:39:00,4048.993,4049.011,4045.842,4048.137,164312000
2023-08-04 09:40:00,4048.296,4048.385,4046.213,4047.428,148841600
2023-08-04 09:41:00,4047.811,4050.654,4047.193,4050.654,177800000
2023-08-04 09:42:00,4050.960,4055.382,4050.960,4055.382,198434000
2023-08-04 09:43:00,4055.624,4058.133,4055.248,4055.248,204551900
2023-08-04 09:44:00,4055.786,4057.209,4054.572,4057.209,156592400
2023-08-04 09:45:00,4056.908,4058.243,4056.845,4057.704,128258200
2023-08-04 09:46:00,4058.011,4058.094,4054.508,4054.508,151017100
2023-08-04 09:47:00,4053.988,4054.459,4052.008,4052.008,157321700
2023-08-04 09:48:00,4051.918,4052.050,4050.446,4050.546,124226900
2023-08-04 09:49:00,4050.613,4050.861,4048.039,4048.039,120477200
2023-08-04 09:50:00,4048.271,4048.271,4046.478,4046.478,140671000
2023-08-04 09:51:00,4046.239,4046.334,4043.510,4043.510,153378700
2023-08-04 09:52:00,4043.281,4044.647,4042.879,4044.286,135141900
2023-08-04 09:53:00,4044.619,4046.506,4044.484,4046.427,113251500
2023-08-04 09:54:00,4046.687,4048.138,4046.687,4047.076,108470900
2023-08-04 09:55:00,4047.510,4048.832,4046.708,4046.708,123719600
2023-08-04 09:56:00,4046.334,4046.420,4040.732,4040.732,157168100
2023-08-04 09:57:00,4040.711,4040.711,4036.242,4036.497,131696100
2023-08-04 09:58:00,4036.283,4036.909,4036.030,4036.767,117932100
2023-08-04 09:59:00,4037.091,4037.135,4036.246,4036.558,91423300
2023-08-04 10:00:00,4036.829,4039.616,4036.829,4039.616,96506500
2023-08-04 10:01:00,4039.891,4040.771,4039.070,4040.438,135971200
2023-08-04 10:02:00,4040.421,4044.293,4040.421,4044.180,117518200
2023-08-04 10:03:00,4043.791,4043.791,4039.150,4039.150,102137100
2023-08-04 10:04:00,4038.488,4038.488,4033.749,4033.749,138186800
